VIN (1-10);County;City;State;Postal Code;Model Year;Make;Model;Electric Vehicle Type;Clean Alternative Fuel Vehicle (CAFV) Eligibility;Electric Range;Base MSRP;Legislative District;DOL Vehicle ID;Vehicle Location;Electric Utility;2020 Census Tract
7SAXCAE58P;King;Redmond;WA;98052;2023;TESLA;MODEL X;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;233645051;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032323
5YJYGDEE4L;King;Seattle;WA;98125;2020;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;291;0;46;127274094;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033000700
7SAYGDEE4N;King;Seattle;WA;98107;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;36;201905161;POINT (-122.378895 47.66905);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033004703
YV4BR0DKXM;King;Seattle;WA;98109;2021;VOLVO;XC60;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;18;0;36;151912036;POINT (-122.34848 47.632405);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033006800
1N4BZ0CP5H;King;Auburn;WA;98001;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;0;47;276006153;POINT (-122.2849393 47.3384055);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029902
1G1FY6S02L;Cowlitz;Longview;WA;98632;2020;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;259;0;19;142760852;POINT (-122.9379953 46.1372997);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY;53015000801
7SAYGDEE4N;King;Kirkland;WA;98034;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;193678922;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022006
5YJYGAEE8M;Stevens;Nine Mile Falls;WA;99026;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;7;156563697;POINT (-117.5967686 47.8204962);NO KNOWN ELECTRIC UTILITY SERVICE;53065951402
WA1VAAGEXK;King;Medina;WA;98039;2019;AUDI;E-TRON;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;204;0;48;477113185;POINT (-122.228025 47.61598);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024200
JN1AZ0CP4B;Kitsap;Bainbridge Island;WA;98110;2011;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;73;0;23;136252119;POINT (-122.5235781 47.6293323);PUGET SOUND ENERGY INC;53035091002
WAUUPBFF5H;King;Bellevue;WA;98005;2017;AUDI;A3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;16;0;41;194690968;POINT (-122.16085 47.624515);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023601
7SAYGDEE1P;Clark;Vancouver;WA;98682;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;17;238685912;POINT (-122.5146473 45.67862);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040714
3FA6P0SU9K;King;Auburn;WA;98092;2019;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;26;0;47;104088869;POINT (-122.1820969 47.3198995);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029602
1G1FY6S08P;Thurston;Olympia;WA;98502;2023;CHEVROLET;BOLT EUV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;22;251007760;POINT (-122.92145 47.045935);PUGET SOUND ENERGY INC;53067011100
7SAYGDEE3N;King;Seattle;WA;98112;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;43;192371427;POINT (-122.306935 47.62441);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033006100
WVGUNPE23N;King;Bellevue;WA;98005;2022;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;211467847;POINT (-122.16085 47.624515);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022805
W1KCG4EBXN;King;Kirkland;WA;98033;2022;MERCEDES-BENZ;EQS-CLASS SEDAN;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;198977446;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022701
KNDCE3LG7L;King;Seattle;WA;98102;2020;KIA;NIRO;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;239;0;43;141048197;POINT (-122.3223156 47.6402108);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033006600
1G1RA6S59H;King;Tukwila;WA;98168;2017;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;53;0;11;230298085;POINT (-122.286465 47.476);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033027200
7SAYGAEE7P;King;Shoreline;WA;98155;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;32;249725402;POINT (-122.3175 47.7578146);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033020401
5YJSA1E21J;King;Bellevue;WA;98004;2018;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;249;0;48;475443167;POINT (-122.201905 47.61385);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024001
JTDKARFP1J;Clark;Vancouver;WA;98682;2018;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;0;17;238533585;POINT (-122.5146473 45.67862);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041333
5YJ3E1EA3M;King;Kent;WA;98031;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;47;170801130;POINT (-122.2012521 47.3931814);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029408
JN1AZ0CP4B;King;Kirkland;WA;98034;2011;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;73;0;1;228030218;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022300
3FA6P0SU7H;King;Seattle;WA;98125;2017;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;0;46;220798189;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033001100
1V2GNPE84P;King;Shoreline;WA;98155;2023;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;32;225824329;POINT (-122.3175 47.7578146);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033020600
5YJYGDEE1M;King;Redmond;WA;98052;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;141594456;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032323
5YJ3E1EA7K;Kitsap;Silverdale;WA;98383;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;23;476442522;POINT (-122.668076 47.665978);PUGET SOUND ENERGY INC;53035090400
1N4AZ1CV9N;King;Renton;WA;98058;2022;NISSAN;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;11;183434611;POINT (-122.1298876 47.4451257);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033031910
5YJ3E1EA7L;King;Seattle;WA;98125;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;0;46;3407995;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033000201
JTMABABA6P;King;Seatac;WA;98148;2023;SUBARU;SOLTERRA;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;33;252575963;POINT (-122.32863 47.46233);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028500
KM8KRDAF1P;Snohomish;Lake Stevens;WA;98258;2023;HYUNDAI;IONIQ 5;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;44;230809582;POINT (-122.112265 48.0047);PUGET SOUND ENERGY INC;53061052605
5YJSA1S1XE;King;Bellevue;WA;98005;2014;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;208;69900;41;246922588;POINT (-122.16085 47.624515);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023500
5YJYGAEE2M;Snohomish;Lynnwood;WA;98087;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;21;172702155;POINT (-122.2551991 47.8650827);PUGET SOUND ENERGY INC;53061041816
7SAYGDEE8N;King;Burien;WA;98146;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;34;220624680;POINT (-122.355145 47.505655);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033026700
5UXTA6C06N;King;Seattle;WA;98104;2022;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;0;37;203801580;POINT (-122.329075 47.6018);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033009100
5YJXCBE22J;King;Burien;WA;98168;2018;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;34;127075728;POINT (-122.286465 47.476);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033027000
5YJ3E1EA8L;King;Renton;WA;98059;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;0;11;123491973;POINT (-122.15734 47.487175);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033025101
5YJXCAE2XL;King;Kenmore;WA;98028;2020;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;293;0;46;244766861;POINT (-122.2504747 47.7617128);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022101
5YJSA1S10E;King;Shoreline;WA;98177;2014;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;208;69900;32;163392638;POINT (-122.382425 47.77279);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033020800
WP0AA2Y11P;King;Bellevue;WA;98005;2023;PORSCHE;TAYCAN;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;251868900;POINT (-122.16085 47.624515);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023702
5YJ3E1EC9P;Snohomish;Lake Stevens;WA;98258;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;44;221404508;POINT (-122.112265 48.0047);PUGET SOUND ENERGY INC;53061052607
5YJSA1E26G;King;Normandy Park;WA;98166;2016;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;210;0;33;147593386;POINT (-122.34102 47.46593);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028600
5YJYGDEE1M;King;Sammamish;WA;98074;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;181220168;POINT (-122.0313266 47.6285782);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032316
5YJSA1E29J;King;Bellevue;WA;98004;2018;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;249;0;41;294557875;POINT (-122.201905 47.61385);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023807
KNDPZDAH6P;King;Kirkland;WA;98033;2023;KIA;SPORTAGE;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;34;0;48;229431968;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022603
SADHD2S13K;King;Bellevue;WA;98005;2019;JAGUAR;I-PACE;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;234;0;48;220732207;POINT (-122.16085 47.624515);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023701
5YJYGDEE1L;King;Kirkland;WA;98033;2020;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;291;0;48;112874471;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022501
WBAJB1C52J;King;Bellevue;WA;98004;2018;BMW;530E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;54950;48;120863102;POINT (-122.201905 47.61385);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024001
1G1RB6E40D;King;Kent;WA;98031;2013;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;0;47;100431131;POINT (-122.2012521 47.3931814);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029408
5YJ3E1EB9N;King;Seattle;WA;98125;2022;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;46;190473692;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033001100
5YJ3E1EB5L;King;Seattle;WA;98115;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;0;43;9726874;POINT (-122.3185 47.67949);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033002600
5YJYGDEE0M;King;Sammamish;WA;98075;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;41;148295682;POINT (-122.03309 47.58153);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032216
2C4RC1L70P;King;Seatac;WA;98148;2023;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;0;33;241324254;POINT (-122.32863 47.46233);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028500
7PDSGABL4N;King;Kirkland;WA;98033;2022;RIVIAN;R1S;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;227461153;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022702
1N4BZ0CP1G;King;Seattle;WA;98177;2016;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;32;256798272;POINT (-122.382425 47.77279);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033000500
5YJSA1DP0D;Clark;Vancouver;WA;98682;2013;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;208;69900;17;207689261;POINT (-122.5146473 45.67862);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041326
1G1RD6E42E;Kitsap;Bremerton;WA;98312;2014;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;0;35;187081191;POINT (-122.65223 47.57192);PUGET SOUND ENERGY INC;53035080700
5YJXCAE27K;King;Seattle;WA;98133;2019;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;289;0;46;476307093;POINT (-122.34584 47.76726);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033000601
5YJ3E1EB9N;King;Seattle;WA;98125;2022;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;46;214875846;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033001202
WAUSPBFF7J;King;Burien;WA;98146;2018;AUDI;A3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;16;0;34;319514044;POINT (-122.355145 47.505655);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033026700
7SAYGDEF5P;King;Kirkland;WA;98034;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;229044700;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022006
1G1RA6S54H;Thurston;Olympia;WA;98501;2017;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;53;0;22;228720544;POINT (-122.89692 47.043535);PUGET SOUND ENERGY INC;53067010300
KM8KRDAF0P;King;Renton;WA;98055;2023;HYUNDAI;IONIQ 5;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;11;229691108;POINT (-122.197 47.43876);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033025805
WAUUPBFF4J;King;Seattle;WA;98117;2018;AUDI;A3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;16;0;36;318160860;POINT (-122.37275 47.68968);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033003000
5YJYGDEFXM;King;Kirkland;WA;98033;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;172281616;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022702
WVGTMPE28N;King;Bellevue;WA;98007;2022;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;236595054;POINT (-122.147385 47.599975);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023201
5YJ3E1EA4J;King;Sammamish;WA;98075;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;41;133065285;POINT (-122.03309 47.58153);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032217
5YJXCBE20K;King;Redmond;WA;98052;2019;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;289;0;45;309486383;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032321
1N4AZ1CP7J;King;Seattle;WA;98103;2018;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;151;0;43;288105849;POINT (-122.34301 47.659185);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033003500
KNDC34LAXP;King;Seatac;WA;98148;2023;KIA;EV6;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;33;238285281;POINT (-122.32863 47.46233);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028500
7SAYGDEE3P;King;Kirkland;WA;98034;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;227246694;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022005
5YJ3E1EA9P;King;Kirkland;WA;98034;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;235221815;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022003
1G1FX6S0XJ;King;Kirkland;WA;98034;2018;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;1;324106695;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022300
5YJYGDEE6L;King;Seattle;WA;98125;2020;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;291;0;46;125931403;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033002200
1N4AZ0CP3E;King;Issaquah;WA;98027;2014;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;5;210745601;POINT (-122.03646 47.534065);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032104
3FMTK1RM5M;King;Kirkland;WA;98034;2021;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;172270136;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021903
7SAYGDEE8P;King;Redmond;WA;98052;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;229754500;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022803
WA1E2AFYXL;King;Bellevue;WA;98006;2020;AUDI;Q5 E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;20;0;41;113033497;POINT (-122.16937 47.571015);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024704
5YJ3E1EBXN;King;Seatac;WA;98148;2022;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;33;199439103;POINT (-122.32863 47.46233);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028500
LPSED3KA1N;King;Kent;WA;98042;2022;POLESTAR;PS2;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;47;186920800;POINT (-122.111625 47.36078);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033031800
5YJYGDEF0L;King;Seattle;WA;98116;2020;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;291;0;34;238761344;POINT (-122.38679 47.56484);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033009600
5YJ3E1EA0N;King;Bellevue;WA;98006;2022;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;41;207897980;POINT (-122.16937 47.571015);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033025001
1N4AZ0CP6D;King;Bellevue;WA;98007;2013;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;75;0;48;142531602;POINT (-122.147385 47.599975);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023401
1N4AZ0CP9F;King;Seattle;WA;98125;2015;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;46;220877520;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033001000
WBY2Z2C35H;King;Seattle;WA;98101;2017;BMW;I8;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;0;43;149072885;POINT (-122.33589 47.61099);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033008401
WVWKR7AU0K;King;Shoreline;WA;98133;2019;VOLKSWAGEN;E-GOLF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;125;0;32;477943805;POINT (-122.34584 47.76726);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033021000
1G1FY6S08K;King;Bellevue;WA;98006;2019;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;41;3507395;POINT (-122.16937 47.571015);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024704
7SAYGDEE1N;King;Kirkland;WA;98034;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;217986569;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021904
YV4ED3UB0N;King;Kenmore;WA;98028;2022;VOLVO;XC40;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;46;195225026;POINT (-122.2504747 47.7617128);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021600
2C4RC1L77P;King;Tukwila;WA;98188;2023;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;0;11;237900463;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028200
5UXTA6C05N;King;Bellevue;WA;98006;2022;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;0;41;187345035;POINT (-122.16937 47.571015);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024901
JTMAB3FV7M;Clark;Vancouver;WA;98682;2021;TOYOTA;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;0;17;185371686;POINT (-122.5146473 45.67862);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040714
KNDCE3LG8N;King;Seattle;WA;98177;2022;KIA;NIRO;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;36;190220453;POINT (-122.382425 47.77279);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033001600
5YJYGDEE3L;King;Bellevue;WA;98005;2020;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;291;0;41;110045246;POINT (-122.16085 47.624515);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023500
5YJ3E1EA2N;King;Kirkland;WA;98033;2022;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;208260524;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022501
2C4RC1N74L;King;Burien;WA;98166;2020;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;0;34;132903137;POINT (-122.34102 47.46593);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033027500
5YJ3E1EB6L;King;Woodinville;WA;98072;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;0;45;1837258;POINT (-122.151665 47.75855);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032319
7SAYGDEE9P;Jefferson;Brinnon;WA;98320;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;24;236312751;POINT (-122.9415583 47.6484648);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF MASON COUNTY|PUD NO 1 OF JEFFERSON COUNTY;53031950702
7SAYGDEFXN;Cowlitz;Kalama;WA;98625;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;20;208567439;POINT (-122.839465 46.009825);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY;53015001601
